#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.9821428571428571;0.0;0.0
18.0;3.767857142857143;0.75;0.0
24.0;7.571428571428571;1.0;0.0
30.0;14.214285714285714;1.25;0.0
36.0;24.285714285714285;0.75;0.0
42.0;33.30357142857143;4.5;0.0
48.0;42.232142857142854;2.75;0.0
54.0;45.714285714285715;3.65;0.0
60.0;38.982142857142854;3.75;0.0
66.0;29.892857142857142;3.55;0.0
72.0;24.285714285714285;2.25;0.0
78.0;19.446428571428573;4.5;0.0
84.0;18.089285714285715;3.0;0.0
90.0;16.482142857142858;1.5;0.0
96.0;20.267857142857142;2.75;0.0
102.0;26.339285714285715;1.25;0.0
108.0;31.785714285714285;2.0;0.0
114.0;35.232142857142854;2.25;0.0
120.0;30.160714285714285;0.5;0.0
126.0;16.821428571428573;0.65;0.0
132.0;12.875;0.5;0.0
138.0;9.0;0.0;0.0
144.0;7.196428571428571;0.0;0.0
150.0;7.892857142857143;0.0;0.0
156.0;12.178571428571429;0.05;0.0
162.0;17.125;0.0;0.0
168.0;22.178571428571427;0.25;0.0
174.0;28.035714285714285;0.25;0.0
180.0;24.053571428571427;0.5;0.0
186.0;19.553571428571427;1.75;0.0
192.0;19.035714285714285;2.25;0.0
198.0;16.767857142857142;1.6;0.0
204.0;13.803571428571429;1.0;0.0
210.0;14.428571428571429;1.8;0.0
216.0;16.589285714285715;2.5;0.0
222.0;21.553571428571427;0.9;0.0
228.0;25.392857142857142;1.05;0.0
234.0;27.553571428571427;0.3;0.0
240.0;24.517857142857142;2.25;0.0
246.0;19.964285714285715;3.5;0.0
252.0;15.982142857142858;2.25;0.0
258.0;13.428571428571429;5.0;0.0
264.0;16.107142857142858;3.5;0.0
270.0;18.160714285714285;3.25;0.0
276.0;21.142857142857142;3.25;0.0
282.0;23.285714285714285;4.0;0.0
288.0;23.25;2.9;0.0
294.0;27.178571428571427;1.55;0.0
