#auto generated file!
60.0;394;713;1093
66.0;406;719;1075
72.0;406;731;1063
78.0;406;740;1054
84.0;410;753;1037
90.0;417;763;1020
96.0;422;775;1003
102.0;420;777;1003
108.0;424;777;999
114.0;433;782;985
120.0;431;782;987
126.0;442;776;982
132.0;448;775;977
138.0;448;786;966
144.0;456;792;952
150.0;462;797;941
156.0;469;802;929
162.0;480;808;912
168.0;490;804;906
174.0;491;813;896
180.0;494;821;885
186.0;497;824;879
192.0;504;832;864
198.0;508;835;857
204.0;516;827;857
210.0;513;836;851
216.0;515;836;849
222.0;516;838;846
228.0;521;840;839
234.0;525;842;833
240.0;530;845;825
246.0;530;853;817
252.0;536;858;806
258.0;535;864;801
264.0;531;875;794
270.0;539;886;775
276.0;545;883;772
282.0;550;891;759
288.0;550;889;761
294.0;554;890;756
