#auto generated file!
60.0;81;128;191
66.0;79;131;190
72.0;81;131;188
78.0;84;130;186
84.0;86;132;182
90.0;87;133;180
96.0;88;135;177
102.0;88;137;175
108.0;89;140;171
114.0;92;142;166
120.0;93;140;167
126.0;95;140;165
132.0;95;143;162
138.0;96;145;159
144.0;93;147;160
150.0;94;148;158
156.0;97;146;157
162.0;96;148;156
168.0;93;147;160
174.0;96;143;161
180.0;94;144;162
186.0;93;145;162
192.0;95;147;158
198.0;94;149;157
204.0;93;148;159
210.0;94;150;156
216.0;94;154;152
222.0;95;156;149
228.0;94;159;147
234.0;95;161;144
240.0;94;161;145
246.0;92;160;148
252.0;91;159;150
258.0;90;158;152
264.0;93;157;150
270.0;96;158;146
276.0;99;155;146
282.0;95;155;150
288.0;95;157;148
294.0;98;150;152
