#auto generated file!
60.0;261;526;813
66.0;266;526;808
72.0;277;532;791
78.0;286;535;779
84.0;295;533;772
90.0;303;542;755
96.0;309;547;744
102.0;314;553;733
108.0;320;554;726
114.0;323;554;723
120.0;332;549;719
126.0;337;557;706
132.0;339;562;699
138.0;342;563;695
144.0;343;563;694
150.0;348;570;682
156.0;352;582;666
162.0;355;586;659
168.0;357;596;647
174.0;357;603;640
180.0;359;601;640
186.0;361;609;630
192.0;366;618;616
198.0;370;621;609
204.0;380;616;604
210.0;374;625;601
216.0;382;625;593
222.0;388;631;581
228.0;393;632;575
234.0;396;626;578
240.0;400;626;574
246.0;399;631;570
252.0;402;624;574
258.0;399;632;569
264.0;401;634;565
270.0;408;642;550
276.0;407;643;550
282.0;407;641;552
288.0;409;645;546
294.0;411;645;544
