#auto generated file!
60.0;387;770;1243
66.0;389;771;1240
72.0;397;779;1224
78.0;406;795;1199
84.0;412;802;1186
90.0;411;814;1175
96.0;414;819;1167
102.0;421;827;1152
108.0;430;829;1141
114.0;434;837;1129
120.0;439;856;1105
126.0;442;862;1096
132.0;450;863;1087
138.0;456;863;1081
144.0;464;861;1075
150.0;464;863;1073
156.0;470;862;1068
162.0;470;869;1061
168.0;472;873;1055
174.0;484;871;1045
180.0;489;871;1040
186.0;496;881;1023
192.0;502;895;1003
198.0;502;907;991
204.0;512;916;972
210.0;517;915;968
216.0;521;919;960
222.0;524;928;948
228.0;528;917;955
234.0;532;924;944
240.0;536;928;936
246.0;534;931;935
252.0;539;941;920
258.0;551;943;906
264.0;564;952;884
270.0;567;955;878
276.0;569;953;878
282.0;572;954;874
288.0;578;956;866
294.0;583;948;869
