#auto generated file!
60.0;228;359;613
66.0;237;363;600
72.0;246;365;589
78.0;246;371;583
84.0;252;377;571
90.0;251;383;566
96.0;252;387;561
102.0;258;387;555
108.0;260;388;552
114.0;264;385;551
120.0;265;395;540
126.0;270;398;532
132.0;268;403;529
138.0;266;407;527
144.0;269;405;526
150.0;275;413;512
156.0;273;420;507
162.0;275;424;501
168.0;277;428;495
174.0;278;426;496
180.0;277;427;496
186.0;279;422;499
192.0;278;425;497
198.0;276;435;489
204.0;281;439;480
210.0;280;452;468
216.0;280;456;464
222.0;278;459;463
228.0;289;451;460
234.0;295;450;455
240.0;296;453;451
246.0;300;447;453
252.0;300;453;447
258.0;305;458;437
264.0;307;453;440
270.0;309;450;441
276.0;313;448;439
282.0;315;451;434
288.0;314;459;427
294.0;315;455;430
