#auto generated file!
60.0;215;386;599
66.0;224;389;587
72.0;229;388;583
78.0;231;393;576
84.0;236;391;573
90.0;239;390;571
96.0;249;394;557
102.0;249;399;552
108.0;256;396;548
114.0;256;397;547
120.0;255;404;541
126.0;257;413;530
132.0;265;412;523
138.0;266;415;519
144.0;265;414;521
150.0;262;413;525
156.0;263;412;525
162.0;262;412;526
168.0;262;410;528
174.0;264;415;521
180.0;267;418;515
186.0;266;418;516
192.0;268;423;509
198.0;271;422;507
204.0;273;421;506
210.0;270;425;505
216.0;270;433;497
222.0;269;433;498
228.0;270;435;495
234.0;274;434;492
240.0;271;436;493
246.0;271;440;489
252.0;275;442;483
258.0;278;444;478
264.0;280;439;481
270.0;278;436;486
276.0;279;435;486
282.0;283;431;486
288.0;287;433;480
294.0;287;437;476
