#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.0;0.0;0.0
18.0;0.9642857142857143;0.5;0.0
24.0;6.75;1.65;0.0
30.0;17.678571428571427;2.15;0.0
36.0;35.875;2.75;0.0
42.0;38.517857142857146;0.9;0.0
48.0;7.142857142857143;1.55;0.0
54.0;4.035714285714286;2.0;0.0
60.0;3.5;1.4;0.0
66.0;16.589285714285715;1.4;0.0
72.0;31.946428571428573;0.75;0.0
78.0;28.517857142857142;3.05;0.0
84.0;22.339285714285715;6.549999999999999;0.0
90.0;22.928571428571427;3.1500000000000004;0.0
96.0;24.714285714285715;3.2499999999999996;0.0
102.0;40.767857142857146;5.6;0.0
108.0;64.26785714285714;4.1;0.0
114.0;96.55357142857143;2.3499999999999996;0.0
120.0;121.75;2.35;0.0
126.0;113.76785714285714;2.3000000000000003;0.0
132.0;78.44642857142857;2.35;0.0
138.0;35.107142857142854;1.15;0.0
144.0;8.375;1.0499999999999998;0.0
150.0;6.196428571428571;1.8499999999999999;0.0
156.0;9.392857142857142;0.6499999999999999;0.0
162.0;14.428571428571429;1.4999999999999998;0.0
168.0;31.785714285714285;1.4000000000000001;0.0
174.0;6.660714285714286;0.8;0.0
180.0;1.9107142857142858;2.75;0.0
186.0;2.4642857142857144;2.05;0.0
192.0;2.267857142857143;1.85;0.0
198.0;25.071428571428573;2.2;0.0
204.0;32.535714285714285;0.9500000000000001;0.0
210.0;25.035714285714285;4.3;0.0
216.0;20.375;1.95;0.0
222.0;30.303571428571427;4.35;0.0
228.0;49.410714285714285;0.75;0.0
234.0;67.94642857142857;2.25;0.0
240.0;66.44642857142857;6.299999999999999;0.0
246.0;56.035714285714285;3.75;0.0
252.0;52.535714285714285;7.5;0.0
258.0;56.44642857142857;5.699999999999999;0.0
264.0;55.80357142857143;9.1;0.0
270.0;55.410714285714285;3.95;0.0
276.0;54.589285714285715;2.6;0.0
282.0;53.892857142857146;2.5;0.0
288.0;67.33928571428571;1.6500000000000001;0.0
294.0;84.55357142857143;0.6;0.0
