#auto generated file!
60.0;109;229;462
66.0;109;229;462
72.0;109;229;462
78.0;109;229;462
84.0;109;229;462
90.0;109;229;462
96.0;109;229;462
102.0;109;229;462
108.0;109;229;462
114.0;109;229;462
120.0;109;229;462
126.0;109;229;462
132.0;109;229;462
138.0;109;229;462
144.0;109;229;462
150.0;109;229;462
156.0;109;229;462
162.0;109;229;462
168.0;109;229;462
174.0;109;229;462
180.0;109;229;462
186.0;109;229;462
192.0;109;229;462
198.0;109;229;462
204.0;109;229;462
210.0;109;229;462
216.0;109;229;462
222.0;109;229;462
228.0;109;229;462
234.0;109;229;462
240.0;109;229;462
246.0;109;229;462
252.0;109;229;462
258.0;109;229;462
264.0;109;229;462
270.0;109;229;462
276.0;109;229;462
282.0;109;229;462
288.0;109;229;462
294.0;109;229;462
