#auto generated file!
60.0;160;328;512
66.0;164;332;504
72.0;170;336;494
78.0;171;336;493
84.0;172;343;485
90.0;174;347;479
96.0;179;344;477
102.0;179;347;474
108.0;179;352;469
114.0;182;356;462
120.0;180;361;459
126.0;184;361;455
132.0;187;367;446
138.0;191;370;439
144.0;192;369;439
150.0;191;375;434
156.0;194;376;430
162.0;194;374;432
168.0;197;378;425
174.0;195;380;425
180.0;198;381;421
186.0;198;388;414
192.0;200;387;413
198.0;200;384;416
204.0;203;386;411
210.0;205;389;406
216.0;208;391;401
222.0;211;393;396
228.0;210;389;401
234.0;210;390;400
240.0;209;389;402
246.0;210;393;397
252.0;209;394;397
258.0;214;391;395
264.0;217;390;393
270.0;219;393;388
276.0;216;395;389
282.0;217;397;386
288.0;215;398;387
294.0;217;396;387
