#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.26785714285714285;0.0;0.0
18.0;2.107142857142857;0.25;0.0
24.0;3.767857142857143;1.25;0.0
30.0;4.75;3.25;0.0
36.0;6.678571428571429;2.0;0.0
42.0;10.607142857142858;3.75;0.0
48.0;13.214285714285714;5.75;0.0
54.0;11.857142857142858;2.0;0.0
60.0;9.910714285714286;5.5;0.0
66.0;8.321428571428571;3.0;0.0
72.0;5.428571428571429;3.0;0.0
78.0;4.482142857142857;2.25;0.0
84.0;4.928571428571429;2.25;0.0
90.0;4.196428571428571;3.0;0.0
96.0;5.767857142857143;1.0;0.0
102.0;7.107142857142857;6.5;0.0
108.0;10.428571428571429;2.5;0.0
114.0;10.625;2.25;0.0
120.0;7.946428571428571;3.5;0.0
126.0;6.142857142857143;1.0;0.0
132.0;4.357142857142857;3.0;0.0
138.0;4.446428571428571;0.75;0.0
144.0;4.982142857142857;0.0;0.0
150.0;3.875;0.0;0.0
156.0;5.017857142857143;0.0;0.0
162.0;7.928571428571429;0.0;0.0
168.0;9.339285714285714;0.5;0.0
174.0;11.875;1.25;0.0
180.0;11.178571428571429;1.5;0.0
186.0;7.696428571428571;1.0;0.0
192.0;5.678571428571429;1.0;0.0
198.0;6.160714285714286;2.25;0.0
204.0;5.642857142857143;2.5;0.0
210.0;5.910714285714286;0.75;0.0
216.0;8.214285714285714;4.25;0.0
222.0;8.803571428571429;3.0;0.0
228.0;8.357142857142858;1.5;0.0
234.0;8.696428571428571;3.0;0.0
240.0;9.285714285714286;5.25;0.0
246.0;6.0;3.75;0.0
252.0;6.464285714285714;5.5;0.0
258.0;5.964285714285714;8.0;0.0
264.0;6.178571428571429;5.0;0.0
270.0;5.392857142857143;7.0;0.0
276.0;7.0;0.5;0.0
282.0;8.785714285714286;5.0;0.0
288.0;11.071428571428571;2.5;0.0
294.0;13.571428571428571;1.0;0.0
