#auto generated file!
60.0;398;739;1263
66.0;410;760;1230
72.0;420;769;1211
78.0;424;777;1199
84.0;428;782;1190
90.0;429;790;1181
96.0;438;801;1161
102.0;448;806;1146
108.0;455;813;1132
114.0;462;828;1110
120.0;470;822;1108
126.0;474;821;1105
132.0;478;822;1100
138.0;487;832;1081
144.0;497;839;1064
150.0;507;845;1048
156.0;520;839;1041
162.0;526;846;1028
168.0;529;854;1017
174.0;530;861;1009
180.0;535;866;999
186.0;546;869;985
192.0;552;872;976
198.0;556;876;968
204.0;570;879;951
210.0;573;884;943
216.0;578;890;932
222.0;582;889;929
228.0;585;891;924
234.0;590;894;916
240.0;591;897;912
246.0;594;903;903
252.0;598;913;889
258.0;600;919;881
264.0;598;929;873
270.0;601;922;877
276.0;604;925;871
282.0;605;941;854
288.0;610;950;840
294.0;612;953;835
